product_id,product_name,price
9901,product_9901,124
9902,product_9902,109
9903,product_9903,38
9904,product_9904,53
9905,product_9905,56
9906,product_9906,62
9907,product_9907,142
9908,product_9908,39
9909,product_9909,33
9910,product_9910,10
9911,product_9911,85
9912,product_9912,75
9913,product_9913,128
9914,product_9914,97
9915,product_9915,12
9916,product_9916,55
9917,product_9917,38
9918,product_9918,91
9919,product_9919,35
9920,product_9920,96
9921,product_9921,108
9922,product_9922,43
9923,product_9923,62
9924,product_9924,148
9925,product_9925,81
9926,product_9926,138
9927,product_9927,120
9928,product_9928,119
9929,product_9929,107
9930,product_9930,43
9931,product_9931,3
9932,product_9932,104
9933,product_9933,71
9934,product_9934,62
9935,product_9935,81
9936,product_9936,113
9937,product_9937,126
9938,product_9938,142
9939,product_9939,83
9940,product_9940,146
9941,product_9941,131
9942,product_9942,8
9943,product_9943,78
9944,product_9944,59
9945,product_9945,145
9946,product_9946,92
9947,product_9947,66
9948,product_9948,65
9949,product_9949,34
9950,product_9950,19
9951,product_9951,115
9952,product_9952,62
9953,product_9953,57
9954,product_9954,130
9955,product_9955,64
9956,product_9956,45
9957,product_9957,114
9958,product_9958,75
9959,product_9959,144
9960,product_9960,63
9961,product_9961,63
9962,product_9962,130
9963,product_9963,88
9964,product_9964,85
9965,product_9965,96
9966,product_9966,61
9967,product_9967,31
9968,product_9968,20
9969,product_9969,62
9970,product_9970,128
9971,product_9971,68
9972,product_9972,47
9973,product_9973,64
9974,product_9974,133
9975,product_9975,144
9976,product_9976,103
9977,product_9977,6
9978,product_9978,20
9979,product_9979,110
9980,product_9980,128
9981,product_9981,119
9982,product_9982,119
9983,product_9983,5
9984,product_9984,33
9985,product_9985,37
9986,product_9986,27
9987,product_9987,55
9988,product_9988,100
9989,product_9989,109
9990,product_9990,88
9991,product_9991,66
9992,product_9992,105
9993,product_9993,53
9994,product_9994,124
9995,product_9995,68
9996,product_9996,55
9997,product_9997,29
9998,product_9998,123
9999,product_9999,67
10000,product_10000,143
10001,product_10001,149
10002,product_10002,90
10003,product_10003,137
10004,product_10004,89
10005,product_10005,14
10006,product_10006,147
10007,product_10007,75
10008,product_10008,134
10009,product_10009,50
10010,product_10010,101
10011,product_10011,120
10012,product_10012,7
10013,product_10013,86
10014,product_10014,13
10015,product_10015,106
10016,product_10016,38
10017,product_10017,50
10018,product_10018,34
10019,product_10019,57
10020,product_10020,65
10021,product_10021,9
10022,product_10022,122
10023,product_10023,48
10024,product_10024,55
10025,product_10025,32
10026,product_10026,78
10027,product_10027,7
10028,product_10028,54
10029,product_10029,123
10030,product_10030,58
10031,product_10031,99
10032,product_10032,46
10033,product_10033,138
10034,product_10034,123
10035,product_10035,63
10036,product_10036,40
10037,product_10037,52
10038,product_10038,114
10039,product_10039,54
10040,product_10040,65
10041,product_10041,115
10042,product_10042,55
10043,product_10043,136
10044,product_10044,74
10045,product_10045,89
10046,product_10046,30
10047,product_10047,127
10048,product_10048,100
10049,product_10049,64
10050,product_10050,75
10051,product_10051,107
10052,product_10052,89
10053,product_10053,60
10054,product_10054,117
10055,product_10055,82
10056,product_10056,145
10057,product_10057,73
10058,product_10058,35
10059,product_10059,9
10060,product_10060,46
10061,product_10061,89
10062,product_10062,98
10063,product_10063,150
10064,product_10064,39
10065,product_10065,121
10066,product_10066,53
10067,product_10067,42
10068,product_10068,101
10069,product_10069,6
10070,product_10070,121
10071,product_10071,124
10072,product_10072,48
10073,product_10073,132
10074,product_10074,85
10075,product_10075,8
10076,product_10076,61
10077,product_10077,12
10078,product_10078,35
10079,product_10079,37
10080,product_10080,50
10081,product_10081,45
10082,product_10082,67
10083,product_10083,15
10084,product_10084,25
10085,product_10085,16
10086,product_10086,70
10087,product_10087,32
10088,product_10088,6
10089,product_10089,144
10090,product_10090,26
10091,product_10091,124
10092,product_10092,124
10093,product_10093,89
10094,product_10094,105
10095,product_10095,12
10096,product_10096,34
10097,product_10097,115
10098,product_10098,10
10099,product_10099,58
10100,product_10100,56
10101,product_10101,30
10102,product_10102,46
10103,product_10103,149
10104,product_10104,24
10105,product_10105,105
10106,product_10106,127
10107,product_10107,89
10108,product_10108,140
10109,product_10109,107
10110,product_10110,114
10111,product_10111,102
10112,product_10112,43
10113,product_10113,129
10114,product_10114,120
10115,product_10115,27
10116,product_10116,44
10117,product_10117,16
10118,product_10118,130
10119,product_10119,128
10120,product_10120,126
10121,product_10121,59
10122,product_10122,41
10123,product_10123,24
10124,product_10124,123
10125,product_10125,33
10126,product_10126,120
10127,product_10127,142
10128,product_10128,4
10129,product_10129,132
10130,product_10130,134
10131,product_10131,8
10132,product_10132,9
10133,product_10133,7
10134,product_10134,14
10135,product_10135,88
10136,product_10136,40
10137,product_10137,148
10138,product_10138,5
10139,product_10139,122
10140,product_10140,32
10141,product_10141,108
10142,product_10142,2
10143,product_10143,100
10144,product_10144,79
10145,product_10145,40
10146,product_10146,32
10147,product_10147,89
10148,product_10148,32
10149,product_10149,133
10150,product_10150,116
10151,product_10151,89
10152,product_10152,71
10153,product_10153,145
10154,product_10154,100
10155,product_10155,30
10156,product_10156,51
10157,product_10157,77
10158,product_10158,51
10159,product_10159,114
10160,product_10160,144
10161,product_10161,8
10162,product_10162,134
10163,product_10163,149
10164,product_10164,12
10165,product_10165,42
10166,product_10166,79
10167,product_10167,87
10168,product_10168,119
10169,product_10169,126
10170,product_10170,60
10171,product_10171,130
10172,product_10172,68
10173,product_10173,6
10174,product_10174,95
10175,product_10175,9
10176,product_10176,56
10177,product_10177,91
10178,product_10178,15
10179,product_10179,110
10180,product_10180,113
10181,product_10181,137
10182,product_10182,26
10183,product_10183,137
10184,product_10184,115
10185,product_10185,51
10186,product_10186,96
10187,product_10187,108
10188,product_10188,110
10189,product_10189,74
10190,product_10190,117
10191,product_10191,35
10192,product_10192,63
10193,product_10193,96
10194,product_10194,144
10195,product_10195,112
10196,product_10196,141
10197,product_10197,77
10198,product_10198,97
10199,product_10199,122
10200,product_10200,2
10201,product_10201,105
10202,product_10202,69
10203,product_10203,53
10204,product_10204,65
10205,product_10205,32
10206,product_10206,39
10207,product_10207,136
10208,product_10208,95
10209,product_10209,137
10210,product_10210,13
10211,product_10211,122
10212,product_10212,8
10213,product_10213,21
10214,product_10214,142
10215,product_10215,138
10216,product_10216,109
10217,product_10217,122
10218,product_10218,34
10219,product_10219,129
10220,product_10220,109
10221,product_10221,61
10222,product_10222,35
10223,product_10223,47
10224,product_10224,127
10225,product_10225,10
10226,product_10226,44
10227,product_10227,64
10228,product_10228,150
10229,product_10229,111
10230,product_10230,26
10231,product_10231,81
10232,product_10232,86
10233,product_10233,138
10234,product_10234,125
10235,product_10235,47
10236,product_10236,83
10237,product_10237,65
10238,product_10238,108
10239,product_10239,4
10240,product_10240,78
10241,product_10241,33
10242,product_10242,64
10243,product_10243,129
10244,product_10244,124
10245,product_10245,142
10246,product_10246,13
10247,product_10247,121
10248,product_10248,91
10249,product_10249,137
10250,product_10250,62
10251,product_10251,81
10252,product_10252,54
10253,product_10253,110
10254,product_10254,16
10255,product_10255,11
10256,product_10256,90
10257,product_10257,47
10258,product_10258,112
10259,product_10259,67
10260,product_10260,58
10261,product_10261,76
10262,product_10262,104
10263,product_10263,30
10264,product_10264,71
10265,product_10265,107
10266,product_10266,22
10267,product_10267,133
10268,product_10268,14
10269,product_10269,123
10270,product_10270,150
10271,product_10271,1
10272,product_10272,29
10273,product_10273,16
10274,product_10274,59
10275,product_10275,116
10276,product_10276,114
10277,product_10277,122
10278,product_10278,112
10279,product_10279,75
10280,product_10280,116
10281,product_10281,120
10282,product_10282,82
10283,product_10283,131
10284,product_10284,22
10285,product_10285,21
10286,product_10286,39
10287,product_10287,127
10288,product_10288,22
10289,product_10289,84
10290,product_10290,22
10291,product_10291,141
10292,product_10292,140
10293,product_10293,8
10294,product_10294,17
10295,product_10295,43
10296,product_10296,19
10297,product_10297,129
10298,product_10298,76
10299,product_10299,63
10300,product_10300,103
10301,product_10301,142
10302,product_10302,122
10303,product_10303,87
10304,product_10304,92
10305,product_10305,58
10306,product_10306,90
10307,product_10307,48
10308,product_10308,96
10309,product_10309,45
10310,product_10310,73
10311,product_10311,87
10312,product_10312,118
10313,product_10313,28
10314,product_10314,31
10315,product_10315,142
10316,product_10316,96
10317,product_10317,124
10318,product_10318,1
10319,product_10319,27
10320,product_10320,132
10321,product_10321,92
10322,product_10322,29
10323,product_10323,80
10324,product_10324,144
10325,product_10325,58
10326,product_10326,78
10327,product_10327,44
10328,product_10328,74
10329,product_10329,95
10330,product_10330,59
10331,product_10331,73
10332,product_10332,53
10333,product_10333,17
10334,product_10334,32
10335,product_10335,17
10336,product_10336,145
10337,product_10337,144
10338,product_10338,144
10339,product_10339,42
10340,product_10340,50
10341,product_10341,43
10342,product_10342,51
10343,product_10343,147
10344,product_10344,52
10345,product_10345,141
10346,product_10346,96
10347,product_10347,48
10348,product_10348,37
10349,product_10349,51
10350,product_10350,21
10351,product_10351,66
10352,product_10352,92
10353,product_10353,85
10354,product_10354,7
10355,product_10355,136
10356,product_10356,129
10357,product_10357,105
10358,product_10358,46
10359,product_10359,6
10360,product_10360,130
10361,product_10361,105
10362,product_10362,61
10363,product_10363,64
10364,product_10364,141
10365,product_10365,43
10366,product_10366,2
10367,product_10367,94
10368,product_10368,125
10369,product_10369,36
10370,product_10370,18
10371,product_10371,86
10372,product_10372,144
10373,product_10373,113
10374,product_10374,137
10375,product_10375,18
10376,product_10376,145
10377,product_10377,127
10378,product_10378,112
10379,product_10379,133
10380,product_10380,26
10381,product_10381,68
10382,product_10382,96
10383,product_10383,26
10384,product_10384,109
10385,product_10385,102
10386,product_10386,64
10387,product_10387,1
10388,product_10388,48
10389,product_10389,47
10390,product_10390,22
10391,product_10391,38
10392,product_10392,135
10393,product_10393,77
10394,product_10394,78
10395,product_10395,122
10396,product_10396,58
10397,product_10397,139
10398,product_10398,32
10399,product_10399,119
10400,product_10400,83
10401,product_10401,96
10402,product_10402,112
10403,product_10403,10
10404,product_10404,61
10405,product_10405,87
10406,product_10406,47
10407,product_10407,77
10408,product_10408,147
10409,product_10409,48
10410,product_10410,85
10411,product_10411,128
10412,product_10412,108
10413,product_10413,131
10414,product_10414,39
10415,product_10415,4
10416,product_10416,79
10417,product_10417,90
10418,product_10418,127
10419,product_10419,103
10420,product_10420,43
10421,product_10421,110
10422,product_10422,56
10423,product_10423,88
10424,product_10424,25
10425,product_10425,147
10426,product_10426,75
10427,product_10427,64
10428,product_10428,82
10429,product_10429,59
10430,product_10430,121
10431,product_10431,77
10432,product_10432,129
10433,product_10433,2
10434,product_10434,102
10435,product_10435,140
10436,product_10436,36
10437,product_10437,87
10438,product_10438,32
10439,product_10439,57
10440,product_10440,62
10441,product_10441,103
10442,product_10442,71
10443,product_10443,108
10444,product_10444,6
10445,product_10445,80
10446,product_10446,37
10447,product_10447,138
10448,product_10448,86
10449,product_10449,103
10450,product_10450,142
10451,product_10451,129
10452,product_10452,120
10453,product_10453,95
10454,product_10454,73
10455,product_10455,72
10456,product_10456,99
10457,product_10457,28
10458,product_10458,11
10459,product_10459,57
10460,product_10460,130
10461,product_10461,27
10462,product_10462,79
10463,product_10463,4
10464,product_10464,103
10465,product_10465,43
10466,product_10466,116
10467,product_10467,62
10468,product_10468,28
10469,product_10469,50
10470,product_10470,3
10471,product_10471,79
10472,product_10472,104
10473,product_10473,135
10474,product_10474,137
10475,product_10475,147
10476,product_10476,59
10477,product_10477,6
10478,product_10478,37
10479,product_10479,136
10480,product_10480,71
10481,product_10481,87
10482,product_10482,89
10483,product_10483,123
10484,product_10484,136
10485,product_10485,111
10486,product_10486,88
10487,product_10487,15
10488,product_10488,83
10489,product_10489,62
10490,product_10490,6
10491,product_10491,51
10492,product_10492,5
10493,product_10493,86
10494,product_10494,22
10495,product_10495,56
10496,product_10496,91
10497,product_10497,147
10498,product_10498,144
10499,product_10499,38
10500,product_10500,23
10501,product_10501,3
10502,product_10502,144
10503,product_10503,13
10504,product_10504,123
10505,product_10505,133
10506,product_10506,67
10507,product_10507,108
10508,product_10508,14
10509,product_10509,137
10510,product_10510,140
10511,product_10511,5
10512,product_10512,139
10513,product_10513,60
10514,product_10514,81
10515,product_10515,27
10516,product_10516,130
10517,product_10517,89
10518,product_10518,75
10519,product_10519,67
10520,product_10520,26
10521,product_10521,81
10522,product_10522,18
10523,product_10523,71
10524,product_10524,81
10525,product_10525,57
10526,product_10526,24
10527,product_10527,67
10528,product_10528,86
10529,product_10529,1
10530,product_10530,75
10531,product_10531,119
10532,product_10532,144
10533,product_10533,123
10534,product_10534,17
10535,product_10535,123
10536,product_10536,17
10537,product_10537,83
10538,product_10538,114
10539,product_10539,106
10540,product_10540,79
10541,product_10541,47
10542,product_10542,140
10543,product_10543,150
10544,product_10544,7
10545,product_10545,60
10546,product_10546,120
10547,product_10547,88
10548,product_10548,65
10549,product_10549,143
10550,product_10550,62
10551,product_10551,105
10552,product_10552,6
10553,product_10553,119
10554,product_10554,117
10555,product_10555,136
10556,product_10556,41
10557,product_10557,47
10558,product_10558,111
10559,product_10559,53
10560,product_10560,12
10561,product_10561,42
10562,product_10562,146
10563,product_10563,123
10564,product_10564,131
10565,product_10565,131
10566,product_10566,40
10567,product_10567,72
10568,product_10568,70
10569,product_10569,91
10570,product_10570,20
10571,product_10571,38
10572,product_10572,76
10573,product_10573,149
10574,product_10574,105
10575,product_10575,20
10576,product_10576,96
10577,product_10577,27
10578,product_10578,112
10579,product_10579,86
10580,product_10580,9
10581,product_10581,75
10582,product_10582,92
10583,product_10583,145
10584,product_10584,55
10585,product_10585,57
10586,product_10586,12
10587,product_10587,109
10588,product_10588,115
10589,product_10589,57
10590,product_10590,141
10591,product_10591,108
10592,product_10592,128
10593,product_10593,7
10594,product_10594,100
10595,product_10595,53
10596,product_10596,4
10597,product_10597,139
10598,product_10598,69
10599,product_10599,31
10600,product_10600,150
10601,product_10601,34
10602,product_10602,84
10603,product_10603,14
10604,product_10604,27
10605,product_10605,81
10606,product_10606,116
10607,product_10607,89
10608,product_10608,150
10609,product_10609,101
10610,product_10610,150
10611,product_10611,38
10612,product_10612,44
10613,product_10613,53
10614,product_10614,133
10615,product_10615,114
10616,product_10616,35
10617,product_10617,26
10618,product_10618,106
10619,product_10619,83
10620,product_10620,132
10621,product_10621,94
10622,product_10622,98
10623,product_10623,29
10624,product_10624,97
10625,product_10625,51
10626,product_10626,100
10627,product_10627,92
10628,product_10628,108
10629,product_10629,54
10630,product_10630,144
10631,product_10631,10
10632,product_10632,88
10633,product_10633,49
10634,product_10634,31
10635,product_10635,36
10636,product_10636,43
10637,product_10637,96
10638,product_10638,16
10639,product_10639,105
10640,product_10640,125
10641,product_10641,24
10642,product_10642,27
10643,product_10643,93
10644,product_10644,108
10645,product_10645,78
10646,product_10646,43
10647,product_10647,112
10648,product_10648,112
10649,product_10649,79
10650,product_10650,87
10651,product_10651,82
10652,product_10652,95
10653,product_10653,69
10654,product_10654,46
10655,product_10655,45
10656,product_10656,138
10657,product_10657,52
10658,product_10658,44
10659,product_10659,103
10660,product_10660,26
10661,product_10661,127
10662,product_10662,150
10663,product_10663,23
10664,product_10664,96
10665,product_10665,25
10666,product_10666,70
10667,product_10667,139
10668,product_10668,23
10669,product_10669,99
10670,product_10670,124
10671,product_10671,16
10672,product_10672,91
10673,product_10673,113
10674,product_10674,80
10675,product_10675,63
10676,product_10676,31
10677,product_10677,133
10678,product_10678,108
10679,product_10679,132
10680,product_10680,6
10681,product_10681,63
10682,product_10682,68
10683,product_10683,10
10684,product_10684,105
10685,product_10685,67
10686,product_10686,109
10687,product_10687,135
10688,product_10688,138
10689,product_10689,78
10690,product_10690,33
10691,product_10691,25
10692,product_10692,54
10693,product_10693,46
10694,product_10694,77
10695,product_10695,69
10696,product_10696,124
10697,product_10697,72
10698,product_10698,60
10699,product_10699,5
10700,product_10700,79
10701,product_10701,2
10702,product_10702,87
10703,product_10703,101
10704,product_10704,90
10705,product_10705,40
10706,product_10706,141
10707,product_10707,90
10708,product_10708,104
10709,product_10709,61
10710,product_10710,130
10711,product_10711,30
10712,product_10712,87
10713,product_10713,147
10714,product_10714,95
10715,product_10715,13
10716,product_10716,134
10717,product_10717,17
10718,product_10718,89
10719,product_10719,24
10720,product_10720,121
10721,product_10721,141
10722,product_10722,30
10723,product_10723,134
10724,product_10724,34
10725,product_10725,76
10726,product_10726,132
10727,product_10727,110
10728,product_10728,10
10729,product_10729,62
10730,product_10730,52
10731,product_10731,26
10732,product_10732,10
10733,product_10733,108
10734,product_10734,87
10735,product_10735,79
10736,product_10736,66
10737,product_10737,112
10738,product_10738,45
10739,product_10739,115
10740,product_10740,9
10741,product_10741,61
10742,product_10742,80
10743,product_10743,6
10744,product_10744,78
10745,product_10745,150
10746,product_10746,56
10747,product_10747,59
10748,product_10748,76
10749,product_10749,127
10750,product_10750,62
10751,product_10751,95
10752,product_10752,20
10753,product_10753,13
10754,product_10754,6
10755,product_10755,13
10756,product_10756,70
10757,product_10757,85
10758,product_10758,113
10759,product_10759,70
10760,product_10760,117
10761,product_10761,90
10762,product_10762,139
10763,product_10763,108
10764,product_10764,97
10765,product_10765,34
10766,product_10766,10
10767,product_10767,41
10768,product_10768,71
10769,product_10769,84
10770,product_10770,56
10771,product_10771,139
10772,product_10772,9
10773,product_10773,12
10774,product_10774,70
10775,product_10775,88
10776,product_10776,150
10777,product_10777,147
10778,product_10778,142
10779,product_10779,103
10780,product_10780,134
10781,product_10781,23
10782,product_10782,138
10783,product_10783,149
10784,product_10784,62
10785,product_10785,88
10786,product_10786,26
10787,product_10787,137
10788,product_10788,7
10789,product_10789,85
10790,product_10790,92
10791,product_10791,87
10792,product_10792,82
10793,product_10793,103
10794,product_10794,105
10795,product_10795,96
10796,product_10796,13
10797,product_10797,91
10798,product_10798,35
10799,product_10799,109
10800,product_10800,68
10801,product_10801,82
10802,product_10802,69
10803,product_10803,46
10804,product_10804,115
10805,product_10805,142
10806,product_10806,36
10807,product_10807,150
10808,product_10808,72
10809,product_10809,84
10810,product_10810,100
10811,product_10811,16
10812,product_10812,29
10813,product_10813,22
10814,product_10814,52
10815,product_10815,79
10816,product_10816,143
10817,product_10817,57
10818,product_10818,42
10819,product_10819,19
10820,product_10820,119
10821,product_10821,113
10822,product_10822,58
10823,product_10823,87
10824,product_10824,132
10825,product_10825,36
10826,product_10826,2
10827,product_10827,106
10828,product_10828,45
10829,product_10829,147
10830,product_10830,2
10831,product_10831,68
10832,product_10832,144
10833,product_10833,12
10834,product_10834,55
10835,product_10835,104
10836,product_10836,100
10837,product_10837,26
10838,product_10838,119
10839,product_10839,105
10840,product_10840,10
10841,product_10841,59
10842,product_10842,10
10843,product_10843,107
10844,product_10844,113
10845,product_10845,113
10846,product_10846,149
10847,product_10847,111
10848,product_10848,134
10849,product_10849,3
10850,product_10850,81
10851,product_10851,67
10852,product_10852,149
10853,product_10853,94
10854,product_10854,78
10855,product_10855,109
10856,product_10856,116
10857,product_10857,17
10858,product_10858,125
10859,product_10859,7
10860,product_10860,28
10861,product_10861,11
10862,product_10862,83
10863,product_10863,63
10864,product_10864,119
10865,product_10865,94
10866,product_10866,45
10867,product_10867,78
10868,product_10868,79
10869,product_10869,54
10870,product_10870,147
10871,product_10871,78
10872,product_10872,82
10873,product_10873,8
10874,product_10874,98
10875,product_10875,82
10876,product_10876,33
10877,product_10877,30
10878,product_10878,100
10879,product_10879,107
10880,product_10880,101
10881,product_10881,126
10882,product_10882,133
10883,product_10883,34
10884,product_10884,140
10885,product_10885,81
10886,product_10886,118
10887,product_10887,148
10888,product_10888,121
10889,product_10889,148
10890,product_10890,27
10891,product_10891,109
10892,product_10892,26
10893,product_10893,30
10894,product_10894,20
10895,product_10895,14
10896,product_10896,46
10897,product_10897,90
10898,product_10898,64
10899,product_10899,136
10900,product_10900,36
10901,product_10901,57
10902,product_10902,66
10903,product_10903,78
10904,product_10904,96
10905,product_10905,120
10906,product_10906,37
10907,product_10907,4
10908,product_10908,76
10909,product_10909,143
10910,product_10910,18
10911,product_10911,73
10912,product_10912,145
10913,product_10913,3
10914,product_10914,140
10915,product_10915,109
10916,product_10916,59
10917,product_10917,9
10918,product_10918,149
10919,product_10919,48
10920,product_10920,112
10921,product_10921,105
10922,product_10922,98
10923,product_10923,61
10924,product_10924,48
10925,product_10925,140
10926,product_10926,3
10927,product_10927,96
10928,product_10928,126
10929,product_10929,146
10930,product_10930,80
10931,product_10931,32
10932,product_10932,147
10933,product_10933,60
10934,product_10934,9
10935,product_10935,65
10936,product_10936,52
10937,product_10937,22
10938,product_10938,73
10939,product_10939,110
10940,product_10940,150
10941,product_10941,54
10942,product_10942,78
10943,product_10943,140
10944,product_10944,60
10945,product_10945,137
10946,product_10946,112
10947,product_10947,129
10948,product_10948,98
10949,product_10949,14
10950,product_10950,60
10951,product_10951,37
10952,product_10952,48
10953,product_10953,59
10954,product_10954,11
10955,product_10955,148
10956,product_10956,41
10957,product_10957,51
10958,product_10958,84
10959,product_10959,44
10960,product_10960,56
10961,product_10961,147
10962,product_10962,147
10963,product_10963,114
10964,product_10964,102
10965,product_10965,69
10966,product_10966,103
10967,product_10967,13
10968,product_10968,89
10969,product_10969,131
10970,product_10970,123
10971,product_10971,9
10972,product_10972,8
10973,product_10973,148
10974,product_10974,141
10975,product_10975,116
10976,product_10976,103
10977,product_10977,84
10978,product_10978,64
10979,product_10979,14
10980,product_10980,66
10981,product_10981,22
10982,product_10982,128
10983,product_10983,39
10984,product_10984,17
10985,product_10985,29
10986,product_10986,102
10987,product_10987,27
10988,product_10988,148
10989,product_10989,58
10990,product_10990,89
10991,product_10991,127
10992,product_10992,87
10993,product_10993,126
10994,product_10994,62
10995,product_10995,110
10996,product_10996,8
10997,product_10997,8
10998,product_10998,41
10999,product_10999,32
11000,product_11000,6
11001,product_11001,50
11002,product_11002,135
11003,product_11003,123
11004,product_11004,93
11005,product_11005,138
11006,product_11006,118
11007,product_11007,114
11008,product_11008,70
11009,product_11009,65
11010,product_11010,13
11011,product_11011,28
11012,product_11012,51
11013,product_11013,44
11014,product_11014,133
11015,product_11015,17
11016,product_11016,3
11017,product_11017,30
11018,product_11018,26
11019,product_11019,100
11020,product_11020,100
11021,product_11021,131
11022,product_11022,148
11023,product_11023,6
11024,product_11024,79
11025,product_11025,148
11026,product_11026,78
11027,product_11027,66
11028,product_11028,9
11029,product_11029,94
11030,product_11030,39
11031,product_11031,31
11032,product_11032,143
11033,product_11033,93
11034,product_11034,126
11035,product_11035,21
11036,product_11036,37
11037,product_11037,82
11038,product_11038,59
11039,product_11039,131
11040,product_11040,82
11041,product_11041,57
11042,product_11042,85
11043,product_11043,7
11044,product_11044,8
11045,product_11045,136
11046,product_11046,41
11047,product_11047,119
11048,product_11048,56
11049,product_11049,21
11050,product_11050,51
11051,product_11051,67
11052,product_11052,83
11053,product_11053,1
11054,product_11054,3
11055,product_11055,121
11056,product_11056,57
11057,product_11057,137
11058,product_11058,74
11059,product_11059,64
11060,product_11060,25
11061,product_11061,146
11062,product_11062,9
11063,product_11063,35
11064,product_11064,150
11065,product_11065,94
11066,product_11066,25
11067,product_11067,7
11068,product_11068,55
11069,product_11069,132
11070,product_11070,14
11071,product_11071,35
11072,product_11072,49
11073,product_11073,45
11074,product_11074,34
11075,product_11075,72
11076,product_11076,106
11077,product_11077,129
11078,product_11078,23
11079,product_11079,40
11080,product_11080,86
11081,product_11081,18
11082,product_11082,127
11083,product_11083,110
11084,product_11084,28
11085,product_11085,1
11086,product_11086,43
11087,product_11087,134
11088,product_11088,147
11089,product_11089,22
11090,product_11090,16
11091,product_11091,79
11092,product_11092,137
11093,product_11093,67
11094,product_11094,71
11095,product_11095,79
11096,product_11096,132
11097,product_11097,65
11098,product_11098,149
11099,product_11099,8
11100,product_11100,97
11101,product_11101,103
11102,product_11102,88
11103,product_11103,135
11104,product_11104,78
11105,product_11105,94
11106,product_11106,19
11107,product_11107,14
11108,product_11108,66
11109,product_11109,55
11110,product_11110,118
11111,product_11111,31
11112,product_11112,90
11113,product_11113,133
11114,product_11114,58
11115,product_11115,150
11116,product_11116,80
11117,product_11117,68
11118,product_11118,43
11119,product_11119,102
11120,product_11120,59
11121,product_11121,46
11122,product_11122,126
11123,product_11123,63
11124,product_11124,121
11125,product_11125,78
11126,product_11126,72
11127,product_11127,9
11128,product_11128,62
11129,product_11129,52
11130,product_11130,21
11131,product_11131,146
11132,product_11132,129
11133,product_11133,37
11134,product_11134,67
11135,product_11135,24
11136,product_11136,11
11137,product_11137,1
11138,product_11138,14
11139,product_11139,43
11140,product_11140,3
11141,product_11141,27
11142,product_11142,114
11143,product_11143,100
11144,product_11144,123
11145,product_11145,63
11146,product_11146,62
11147,product_11147,95
11148,product_11148,115
11149,product_11149,10
11150,product_11150,115
11151,product_11151,123
11152,product_11152,56
11153,product_11153,139
11154,product_11154,111
11155,product_11155,26
11156,product_11156,49
11157,product_11157,115
11158,product_11158,99
11159,product_11159,48
11160,product_11160,126
11161,product_11161,78
11162,product_11162,80
11163,product_11163,6
11164,product_11164,24
11165,product_11165,101
11166,product_11166,30
11167,product_11167,34
11168,product_11168,26
11169,product_11169,121
11170,product_11170,66
11171,product_11171,43
11172,product_11172,3
11173,product_11173,116
11174,product_11174,62
11175,product_11175,86
11176,product_11176,128
11177,product_11177,131
11178,product_11178,11
11179,product_11179,74
11180,product_11180,29
11181,product_11181,85
11182,product_11182,137
11183,product_11183,147
11184,product_11184,73
11185,product_11185,143
11186,product_11186,83
11187,product_11187,118
11188,product_11188,101
11189,product_11189,74
11190,product_11190,129
11191,product_11191,77
11192,product_11192,5
11193,product_11193,89
11194,product_11194,15
11195,product_11195,140
11196,product_11196,121
11197,product_11197,124
11198,product_11198,121
11199,product_11199,96
11200,product_11200,114
11201,product_11201,68
11202,product_11202,131
11203,product_11203,68
11204,product_11204,93
11205,product_11205,62
11206,product_11206,141
11207,product_11207,50
11208,product_11208,79
11209,product_11209,27
11210,product_11210,3
11211,product_11211,26
11212,product_11212,19
11213,product_11213,47
11214,product_11214,112
11215,product_11215,142
11216,product_11216,45
11217,product_11217,39
11218,product_11218,130
11219,product_11219,20
11220,product_11220,4
11221,product_11221,132
11222,product_11222,54
11223,product_11223,73
11224,product_11224,36
11225,product_11225,102
11226,product_11226,82
11227,product_11227,48
11228,product_11228,78
11229,product_11229,86
11230,product_11230,73
11231,product_11231,130
11232,product_11232,5
11233,product_11233,81
11234,product_11234,38
11235,product_11235,119
11236,product_11236,73
11237,product_11237,124
11238,product_11238,51
11239,product_11239,91
11240,product_11240,95
11241,product_11241,107
11242,product_11242,111
11243,product_11243,127
11244,product_11244,83
11245,product_11245,57
11246,product_11246,69
11247,product_11247,60
11248,product_11248,137
11249,product_11249,11
11250,product_11250,120
11251,product_11251,77
11252,product_11252,101
11253,product_11253,46
11254,product_11254,115
11255,product_11255,82
11256,product_11256,134
11257,product_11257,119
11258,product_11258,25
11259,product_11259,16
11260,product_11260,59
11261,product_11261,82
11262,product_11262,65
11263,product_11263,141
11264,product_11264,3
11265,product_11265,37
11266,product_11266,28
11267,product_11267,130
11268,product_11268,35
11269,product_11269,31
11270,product_11270,29
11271,product_11271,45
11272,product_11272,85
11273,product_11273,116
11274,product_11274,43
11275,product_11275,90
11276,product_11276,149
11277,product_11277,139
11278,product_11278,40
11279,product_11279,75
11280,product_11280,104
11281,product_11281,111
11282,product_11282,128
11283,product_11283,54
11284,product_11284,110
11285,product_11285,92
11286,product_11286,97
11287,product_11287,22
11288,product_11288,148
11289,product_11289,93
11290,product_11290,126
11291,product_11291,112
11292,product_11292,2
11293,product_11293,36
11294,product_11294,43
11295,product_11295,40
11296,product_11296,93
11297,product_11297,33
11298,product_11298,63
11299,product_11299,73
